time neuron_model_spike neuron_model_stateCURRENT_voltage_v neuron_model_stateCURRENT_none_U neuron_model_stateCURRENT_none_ISyn neuron_model_spike neuron_model_stateCURRENT_none_i1_I 
0.00425	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0043	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00435	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0044	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00445	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0045	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00455	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0046	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00465	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0047	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00475	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0048	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00485	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0049	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00495	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.005	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00505	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0051	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00515	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0052	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00525	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0053	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00535	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0054	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00545	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0055	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00555	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0056	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00565	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0057	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00575	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0058	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00585	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0059	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00595	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.006	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00605	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0061	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00615	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0062	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00625	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0063	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00635	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0064	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00645	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0065	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00655	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0066	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00665	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0067	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00675	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0068	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00685	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0069	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00695	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.007	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00705	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0071	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00715	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0072	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00725	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0073	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00735	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0074	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00745	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0075	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00755	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0076	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00765	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0077	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00775	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0078	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00785	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0079	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00795	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.008	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00805	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0081	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00815	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0082	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00825	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0083	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00835	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0084	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00845	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0085	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00855	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0086	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00865	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0087	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00875	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0088	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00885	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0089	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00895	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.009	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00905	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0091	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00915	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0092	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00925	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0093	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00935	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0094	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00945	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0095	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00955	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0096	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00965	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0097	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00975	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0098	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00985	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0099	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.00995	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01005	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0101	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01015	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0102	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01025	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0103	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01035	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0104	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01045	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0105	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01055	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0106	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01065	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0107	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01075	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0108	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01085	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0109	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01095	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.011	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01105	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0111	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01115	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0112	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01125	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0113	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01135	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0114	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01145	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0115	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01155	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0116	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01165	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0117	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01175	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0118	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01185	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0119	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01195	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.012	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01205	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0121	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01215	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0122	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01225	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0123	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01235	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0124	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01245	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0125	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01255	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0126	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01265	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0127	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01275	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0128	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01285	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0129	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01295	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.013	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01305	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0131	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01315	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0132	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01325	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0133	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01335	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0134	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01345	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0135	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01355	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0136	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01365	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0137	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01375	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0138	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01385	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0139	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01395	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.014	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01405	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0141	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01415	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0142	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01425	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0143	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01435	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0144	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01445	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0145	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01455	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0146	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01465	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0147	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01475	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0148	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01485	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0149	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01495	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.015	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01505	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0151	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01515	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0152	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01525	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0153	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01535	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0154	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01545	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0155	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01555	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0156	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01565	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0157	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01575	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0158	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01585	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0159	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01595	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.016	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01605	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0161	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01615	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0162	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01625	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0163	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01635	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0164	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01645	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0165	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01655	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0166	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01665	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0167	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01675	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0168	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01685	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0169	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01695	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.017	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01705	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0171	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01715	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0172	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01725	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0173	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01735	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0174	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01745	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0175	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01755	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0176	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01765	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0177	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01775	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0178	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01785	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0179	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01795	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.018	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01805	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0181	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01815	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0182	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01825	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0183	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01835	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0184	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01845	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0185	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01855	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0186	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01865	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0187	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01875	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0188	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01885	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0189	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01895	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.019	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01905	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0191	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01915	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0192	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01925	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0193	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01935	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0194	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01945	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0195	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01955	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0196	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01965	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0197	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01975	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0198	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01985	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0199	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.01995	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02005	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0201	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02015	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0202	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02025	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0203	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02035	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0204	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02045	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0205	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02055	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0206	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02065	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0207	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02075	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0208	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02085	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0209	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02095	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.021	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02105	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0211	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02115	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0212	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02125	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0213	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02135	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0214	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.02145	0.0	-0.07	-14.0	0.0	0.0	0.0	
0.0215	0.0	-0.07	-14.0	0.0	0.0	0.0	
